id,total_latency_ms
obqa-6c6b1c16a62e2537-multi_evidence-6d7d0b36,29.741417
obqa-8792665c633af94f-paraphrase-d9115bb1,23.698250
obqa-1b73fa9020ef49ea-direct-885b40b3,11.242833
obqa-037486d464937544-direct-555b64b7,16.875250
obqa-145b09320ed8b531-negative-50046ca0,5.560084
obqa-1fe5b6db7948acb2-paraphrase-1034015e,10.455000
obqa-3fcdcf363ceb3a2b-direct-7437ba38,11.437791
obqa-767377fe44935fa3-direct-8a939ece,70.781958
obqa-d0a4e0d426e9fa03-paraphrase-551de3e4,38.445875
obqa-416d6118966fb2b0-direct-e89fcdfc,11.600416
obqa-c02e125db9b802b0-direct-6c0f5863,9.955458
obqa-88f5916addb09a9b-paraphrase-51183c46,10.446917
obqa-527d14b1225fad7e-paraphrase-3e97d63a,22.352709
obqa-cd7dba3d5ae0114d-direct-b2920c6b,11.367708
obqa-79b175cf1c2d1a4a-paraphrase-378e4ec0,28.627209
obqa-375cf44c18ff5bb6-direct-08e3f3aa,35.979625
obqa-7e59685684ce6d7a-negative-ccb48753,5.569667
obqa-e4da2283b5fe480f-paraphrase-03a89af7,22.757834
obqa-26d2ad25e2c7794d-multi_evidence-33582d6b,27.647167
obqa-009bdee8969b22d8-multi_evidence-f7bd67c3,27.003458
obqa-b7a6353fee60d1ec-negative-3b3d4667,5.799333
obqa-3edcdd67e6240b32-paraphrase-e415da8c,9.229708
obqa-151fd81086caef59-direct-ff51c21f,11.189917
obqa-826d28d8fc3cf329-negative-0834a7ae,4.573083
obqa-6c6b1c16a62e2537-multi_evidence-6d7d0b36,28.931792
obqa-d02e2a29a4c5e9e4-direct-28390661,12.141542
obqa-826080d84c42d0c5-multi_evidence-7757329a,26.793291
obqa-bcb942c597719b4c-direct-1ed1fb1e,12.569584
obqa-1690463a38be2187-multi_evidence-aa43c4e5,29.971000
obqa-e2f433c251a5638c-direct-9fba2388,11.716459
obqa-375cf44c18ff5bb6-multi_evidence-08ef71b1,33.197709
obqa-88f5916addb09a9b-paraphrase-51183c46,10.494208
obqa-ef36991298a44437-direct-0d50da7c,11.879500
obqa-b617504bfcd0271d-direct-5a8dd879,11.254917
obqa-b8a91540adcaaf85-paraphrase-3d807b6d,11.570458
obqa-a71c5521e395abcf-paraphrase-59ff70e7,11.596042
obqa-5289aee5dbaa20d5-paraphrase-fdeaf767,28.165833
obqa-968a321ff3dd19ae-direct-845ad942,10.955792
obqa-c8ff5cc9f619f375-multi_evidence-254f488c,27.369542
obqa-a13238548099e987-direct-74095566,11.713375
obqa-a9320823c5d713db-paraphrase-35541696,9.418625
obqa-79cf433a4ad16c18-paraphrase-08542f23,12.156500
obqa-084924e91cdaa33f-negative-09b80964,4.884625
obqa-b4616d3bd5a23d3f-direct-f481c292,11.767625
obqa-f307d0516c93940f-multi_evidence-32ce76d4,27.078000
obqa-dbd9b8ad34b39e8c-direct-1644ed6a,12.570458
obqa-dd6f801cd8969587-direct-4c9eb9f2,11.998292
obqa-a8418b28f96ecf6e-negative-ec1ec7c3,4.860167
obqa-2c6bea15f5dffb05-direct-ec70568e,11.049417
obqa-2d385d89b0420ca8-multi_evidence-7087e8f8,27.684292
obqa-826080d84c42d0c5-multi_evidence-4cf5dc51,27.951500
obqa-6cee97d9869f4d9c-paraphrase-3da0f13b,30.170000
obqa-ab941d7fc310d3fc-multi_evidence-5fad61c5,27.453666
obqa-41d895f02acaa443-paraphrase-39ea3ba1,22.976625
obqa-8c75be264d4fe7af-multi_evidence-0c8af2c3,27.881917
obqa-6e90a0e7edd2e0b7-paraphrase-1be7d593,10.184458
obqa-2c6bea15f5dffb05-negative-03529429,5.399250
obqa-1d719f0c14fe2474-direct-e95a368d,11.480250
obqa-7e59685684ce6d7a-negative-ccb48753,5.217833
obqa-e03cc6877ac7298b-negative-7b109f7b,5.351708
obqa-d6e4895d2c418675-negative-29596271,4.123125
obqa-084924e91cdaa33f-negative-09b80964,5.703833
obqa-6fd6e7e0292e493b-direct-efd5dae3,10.449125
obqa-ebf45071ef67ccef-direct-46299165,14.483042
obqa-8c75be264d4fe7af-multi_evidence-606dd39b,26.952625
obqa-8fca1cf4cceb6092-direct-7b06437b,10.156291
obqa-826080d84c42d0c5-multi_evidence-a03c11a1,28.270334
obqa-3edcdd67e6240b32-paraphrase-e415da8c,9.783375
obqa-d03027023965de50-direct-8b831945,9.781041
