id,total_latency_ms,ttft_ms
obqa-1b73fa9020ef49ea-negative-3d703c28,3176.508459,
obqa-2acc5a0a2834031d-direct-0f5e9240,2734.760375,
obqa-41d895f02acaa443-paraphrase-39ea3ba1,2514.107833,
obqa-3f0c78112f15f48c-direct-dd8982e6,1426.985042,
obqa-f307d0516c93940f-paraphrase-4f73097c,1031.700458,
obqa-416d6118966fb2b0-direct-e89fcdfc,900.455834,
obqa-30ed09729577410c-negative-4dd957ed,874.773208,
obqa-29bb8e81107ecb3d-direct-29d1055d,999.971833,
obqa-9b0aceb2dd82360f-paraphrase-d76802fb,833.286708,
obqa-dd6f801cd8969587-direct-4c9eb9f2,826.391208,
obqa-92a2aa8495c0a40e-paraphrase-92587fb1,1522.308917,
obqa-1690463a38be2187-multi_evidence-5bb5afe6,1765.748500,
obqa-34a29a3ed563f042-negative-46081cae,514.637708,
obqa-1d719f0c14fe2474-negative-47be2b37,586.313708,
obqa-2acc5a0a2834031d-direct-0f5e9240,1196.033709,
obqa-3823cd141f0d5dab-negative-f3e628fd,700.170375,
obqa-ab2ce231ba32674b-direct-9cb38c52,1313.500250,
obqa-3fcdcf363ceb3a2b-direct-7437ba38,1183.536333,
obqa-037486d464937544-direct-555b64b7,1101.984541,
obqa-d6e4895d2c418675-direct-b7f9ff53,716.115375,
obqa-527d14b1225fad7e-paraphrase-3e97d63a,959.787042,
obqa-c02e125db9b802b0-direct-6c0f5863,646.597334,
obqa-c20f65defa41759c-negative-d80ca63e,823.986333,
obqa-7e59685684ce6d7a-negative-ccb48753,1020.142417,
obqa-cb3aa294dbeffdd1-paraphrase-75e3ad45,1163.581834,
obqa-151fd81086caef59-multi_evidence-956a3d7e,3301.044750,
obqa-3fcdcf363ceb3a2b-direct-7437ba38,1213.607667,
obqa-2019e8c2bcbe2a24-paraphrase-6c04880a,1030.495500,
obqa-c20f65defa41759c-negative-d80ca63e,823.039833,
obqa-0f51fbb65d1dbe9d-direct-202f07ac,1608.748875,
obqa-826d28d8fc3cf329-negative-0834a7ae,516.324042,
obqa-a6f27b9d9cb19379-multi_evidence-9aa4fcc3,2699.119042,
obqa-86ec9759857e7caa-negative-76775ff8,856.095334,
obqa-0ef8f600f52f06ab-paraphrase-b22e59c0,1108.608292,
obqa-f15262dc3be1c30e-multi_evidence-60ae8676,3518.339333,
obqa-a9320823c5d713db-paraphrase-35541696,1280.276375,
obqa-375cf44c18ff5bb6-multi_evidence-08ef71b1,9190.757000,
obqa-d7eacd3937e480b8-paraphrase-d4acd161,2208.914708,
obqa-5b93eb2b242d9869-direct-40e26cb9,967.931334,
obqa-c8ff5cc9f619f375-multi_evidence-254f488c,1870.989959,
obqa-f307d0516c93940f-multi_evidence-32ce76d4,1561.721583,
obqa-4d037a4774036b80-multi_evidence-ae8490a4,3512.208333,
obqa-b6cb6289e5a068d4-multi_evidence-d60ac48c,1299.613875,
obqa-a8418b28f96ecf6e-direct-67ed8301,998.130834,
obqa-2cf217ea0a1833f7-direct-54badc14,1407.772625,
obqa-2ed9c8723715bc59-multi_evidence-536facd1,2808.426916,
obqa-6f1e061c186e9978-negative-26b33474,492.571750,
obqa-d3cc94c8e3606a6a-paraphrase-a2185500,605.501875,
obqa-1b73fa9020ef49ea-direct-885b40b3,1104.635375,
obqa-fc29916bb0f8029f-direct-17cc8d87,877.677250,
obqa-fa95768ca1a671a9-direct-c9a7abfd,564.355375,
obqa-2c23c5b418e96deb-paraphrase-bc3d598d,948.752375,
obqa-375cf44c18ff5bb6-multi_evidence-ec37c759,8716.673375,
obqa-86ec9759857e7caa-negative-76775ff8,932.675542,
obqa-f307d0516c93940f-paraphrase-4f73097c,917.997166,
obqa-3d9890ad4bb92669-paraphrase-9af47b3e,598.780000,
obqa-1fe5b6db7948acb2-paraphrase-1034015e,1200.626958,
obqa-767377fe44935fa3-negative-1ed2babe,716.027916,
obqa-bbf67ebf4622acf7-paraphrase-fab10f40,1080.395792,
obqa-1b73fa9020ef49ea-direct-885b40b3,1083.130708,
obqa-ea3e00e31ea5ed99-direct-28893b0a,600.716667,
obqa-755002e67e84cc9b-direct-d420c097,764.612041,
obqa-8c75be264d4fe7af-direct-f2ee221a,1085.272667,
obqa-f15262dc3be1c30e-direct-4cdc7699,4555.025500,
obqa-b617504bfcd0271d-direct-5a8dd879,874.759042,
obqa-2019e8c2bcbe2a24-paraphrase-6c04880a,1058.113875,
obqa-968a321ff3dd19ae-direct-845ad942,1592.448792,
obqa-d0a4e0d426e9fa03-multi_evidence-8f3edd98,1181.531916,
obqa-2acc5a0a2834031d-direct-0f5e9240,1082.356459,
obqa-607fcbb254608b94-paraphrase-aded8701,1167.005750,
obqa-e6dd03f4f2ffe382-paraphrase-71278a47,834.723583,
obqa-788b80eb881e5190-negative-b9e0f1e2,1577.098834,
obqa-1d719f0c14fe2474-negative-47be2b37,518.786416,
obqa-145b09320ed8b531-negative-50046ca0,799.247042,
obqa-e176402f44c70d2f-direct-3fcb2417,968.552750,
obqa-750c52ac5166c08c-paraphrase-1b331edf,1112.511875,
obqa-9fb018da4f42f8ea-multi_evidence-72a5ae3d,1613.405417,
obqa-3d9890ad4bb92669-paraphrase-9af47b3e,554.407166,
obqa-8c75be264d4fe7af-multi_evidence-4520d588,8911.812375,
obqa-bbc8225f7eb388b2-direct-36a738fc,1214.585500,
obqa-1690463a38be2187-multi_evidence-5bb5afe6,1888.387792,
obqa-30ed09729577410c-negative-4dd957ed,833.944750,
obqa-86ec9759857e7caa-direct-297ae0eb,679.782666,
obqa-29bb8e81107ecb3d-direct-29d1055d,983.437500,
obqa-dd6f801cd8969587-direct-4c9eb9f2,831.704292,
obqa-826080d84c42d0c5-multi_evidence-7aa04140,8885.615167,
obqa-5d352f5c6f70d12c-direct-f6972cc4,1231.042125,
obqa-29bb8e81107ecb3d-direct-29d1055d,999.699458,
obqa-0f51fbb65d1dbe9d-direct-202f07ac,1700.764458,
obqa-71ae3d3576adde79-negative-2e680385,859.686792,
obqa-037486d464937544-multi_evidence-dfc67d79,3488.087042,
obqa-b8a91540adcaaf85-paraphrase-3d807b6d,1667.102875,
obqa-009bdee8969b22d8-multi_evidence-f7bd67c3,1095.579500,
obqa-8fca1cf4cceb6092-negative-a082a1a6,781.648333,
obqa-94388cacb4f03a82-direct-c2d2662c,2042.596083,
obqa-8c75be264d4fe7af-direct-f2ee221a,1054.870125,
obqa-c20f65defa41759c-negative-d80ca63e,768.191417,
obqa-2eb6cb5c16ee452c-direct-bed451db,1134.538792,
obqa-6e712a2341bd92e7-paraphrase-ba7a5f99,1171.296042,
obqa-71ae3d3576adde79-direct-09d04938,1990.805209,
obqa-a8418b28f96ecf6e-direct-67ed8301,953.495833,
obqa-9c28ef50f15e917b-paraphrase-e5d86c6e,997.860791,
obqa-755002e67e84cc9b-direct-d420c097,780.909625,
obqa-2d385d89b0420ca8-direct-40c3dba2,4314.425417,
obqa-0f51fbb65d1dbe9d-direct-202f07ac,1600.645958,
obqa-e10cfe71d9949ef2-direct-7ca947cb,816.947125,
obqa-6fd6e7e0292e493b-direct-efd5dae3,1133.170250,
obqa-8fca1cf4cceb6092-direct-7b06437b,1847.516417,
obqa-826080d84c42d0c5-direct-02aebb51,947.251291,
obqa-2d385d89b0420ca8-direct-40c3dba2,4506.151833,
obqa-ef36991298a44437-negative-1012b697,562.679541,
obqa-2b614fba81bed15e-direct-2fc80dc1,1059.186916,
obqa-e6dd03f4f2ffe382-paraphrase-71278a47,955.764833,
obqa-ab941d7fc310d3fc-multi_evidence-da144927,1566.028917,
obqa-30ed09729577410c-direct-efd6c62a,1551.510166,
obqa-ad46544e57686c6b-direct-dce9f7cc,929.335416,
obqa-d58a9c28f9fccc66-direct-0458fca9,2046.872709,
obqa-b6cb6289e5a068d4-multi_evidence-d60ac48c,1401.508417,
obqa-ebf45071ef67ccef-negative-b77e881d,801.986209,
obqa-ab941d7fc310d3fc-direct-bd022078,946.758208,
obqa-2eb6cb5c16ee452c-direct-bed451db,1182.182250,
obqa-ab941d7fc310d3fc-multi_evidence-568db3d1,4847.164250,
obqa-50d6ff42712d6500-direct-5b376ab4,806.356666,
obqa-9b0aceb2dd82360f-paraphrase-d76802fb,910.877833,
obqa-4ea3b05de392cb9b-direct-8bbb34e9,1981.074125,
obqa-826080d84c42d0c5-multi_evidence-c6a381dc,1038.314833,
obqa-a13238548099e987-negative-6a3aeb38,1016.083042,
obqa-ad46544e57686c6b-direct-dce9f7cc,944.148750,
obqa-6f1e061c186e9978-direct-f9484fe2,535.873292,
obqa-64dabdaae9bf7608-direct-ca71ec98,1379.665208,
obqa-e2f433c251a5638c-direct-9fba2388,1000.054833,
obqa-1690463a38be2187-multi_evidence-aa43c4e5,1383.351292,
obqa-1b73fa9020ef49ea-negative-3d703c28,2979.138083,
obqa-ab941d7fc310d3fc-multi_evidence-8b3cca5e,1740.294334,
obqa-b6cb6289e5a068d4-multi_evidence-d60ac48c,1431.616334,
obqa-8792665c633af94f-paraphrase-d9115bb1,4141.818083,
obqa-8c75be264d4fe7af-multi_evidence-2f1f24e4,9308.045250,
obqa-037486d464937544-direct-555b64b7,1230.187125,
obqa-9be88cdf4e790b52-direct-aa7f2fe4,1250.872708,
obqa-767377fe44935fa3-negative-1ed2babe,764.364083,
obqa-9b0aceb2dd82360f-paraphrase-d76802fb,898.850292,
obqa-826d28d8fc3cf329-direct-e9fd28f4,998.371375,
obqa-dea4d6ce67cffc8c-paraphrase-a6d6121e,1187.918375,
obqa-1690463a38be2187-multi_evidence-aa43c4e5,1295.728000,
obqa-037486d464937544-multi_evidence-dfc67d79,3613.392000,
obqa-8544b10060a964b9-direct-95399150,1217.751375,
obqa-dbd9b8ad34b39e8c-direct-1644ed6a,1063.653333,
obqa-a8418b28f96ecf6e-negative-ec1ec7c3,1632.577375,
obqa-31a0ccb66f34519d-negative-9c4940d7,653.225666,
obqa-037486d464937544-multi_evidence-dfc67d79,3747.684291,
obqa-2b614fba81bed15e-negative-d3256330,1130.729750,
obqa-968a321ff3dd19ae-negative-59e55ca9,650.049709,
obqa-79cf433a4ad16c18-paraphrase-08542f23,813.155250,
obqa-71ae3d3576adde79-negative-2e680385,906.690375,
obqa-a9320823c5d713db-paraphrase-35541696,1378.862458,
obqa-826d28d8fc3cf329-direct-e9fd28f4,970.066417,
obqa-151fd81086caef59-multi_evidence-956a3d7e,3174.524500,
obqa-ac3467bfb96e2267-paraphrase-0471282f,966.813042,
obqa-34a29a3ed563f042-direct-9a8fc262,1399.853833,
obqa-826d28d8fc3cf329-negative-0834a7ae,582.566666,
obqa-826080d84c42d0c5-direct-02aebb51,1014.586750,
obqa-1690463a38be2187-direct-fb782819,835.181875,
obqa-bbc8225f7eb388b2-direct-36a738fc,1165.178083,
obqa-eb01b992761f8c3e-negative-1aba0d62,1381.253167,
obqa-3d9890ad4bb92669-paraphrase-9af47b3e,570.670250,
obqa-5d352f5c6f70d12c-direct-f6972cc4,1219.242166,
obqa-826080d84c42d0c5-multi_evidence-ea763fd9,4028.825750,
obqa-e120594632f5b024-direct-e29fed25,927.733917,
obqa-7605d9cc57646111-paraphrase-858906eb,1188.754958,
obqa-3f0c78112f15f48c-direct-dd8982e6,1130.349875,
obqa-9ac08cae82653aea-direct-78d4ad26,1050.659625,
obqa-416d6118966fb2b0-direct-e89fcdfc,870.484958,
obqa-7605d9cc57646111-paraphrase-858906eb,1173.411417,
obqa-375cf44c18ff5bb6-multi_evidence-08ef71b1,9152.001792,
obqa-34a29a3ed563f042-direct-9a8fc262,1428.907375,
obqa-755002e67e84cc9b-direct-d420c097,818.995250,
obqa-4ea3b05de392cb9b-direct-8bbb34e9,2014.830250,
obqa-7605d9cc57646111-paraphrase-858906eb,1134.866917,
obqa-ac3467bfb96e2267-paraphrase-0471282f,952.251916,
obqa-6f1e061c186e9978-negative-26b33474,529.176791,
obqa-826d28d8fc3cf329-direct-e9fd28f4,939.310250,
obqa-bcb942c597719b4c-direct-1ed1fb1e,1926.377625,
obqa-037486d464937544-multi_evidence-dfc67d79,4116.798417,
obqa-2c95892489e06676-negative-30d1122d,826.467375,
obqa-9be88cdf4e790b52-negative-cf2eb02d,1610.428250,
obqa-7e59685684ce6d7a-direct-b35c1c78,586.633625,
obqa-64dabdaae9bf7608-negative-b65e0ec6,1193.248417,
obqa-474f5fdc8847155c-direct-dbef2f62,667.994625,
obqa-826080d84c42d0c5-multi_evidence-7aa04140,9144.289500,
obqa-ab941d7fc310d3fc-multi_evidence-1def7c1a,1530.515625,
obqa-8c75be264d4fe7af-multi_evidence-4520d588,9217.425166,
obqa-d2915c285e295462-direct-9143a7e6,888.367791,
obqa-bbc8225f7eb388b2-direct-36a738fc,1311.661333,
obqa-145b09320ed8b531-direct-516ec11d,957.938833,
obqa-1d719f0c14fe2474-direct-e95a368d,803.473500,
obqa-1690463a38be2187-multi_evidence-5bb5afe6,1784.637583,
obqa-6cee97d9869f4d9c-paraphrase-3da0f13b,2291.518459,
obqa-dea4d6ce67cffc8c-paraphrase-a6d6121e,1138.259583,
obqa-30ed09729577410c-negative-4dd957ed,831.354125,
obqa-e03cc6877ac7298b-direct-e2791bdf,983.407125,
obqa-6f1e061c186e9978-direct-f9484fe2,565.318416,
obqa-084924e91cdaa33f-direct-42e7e076,682.210042,
obqa-ef1d32bfeafb4a4c-paraphrase-1c1b8a5f,2234.052000,
obqa-3fcdcf363ceb3a2b-direct-7437ba38,1150.122542,
obqa-31a0ccb66f34519d-direct-f1ff4466,1315.027458,
obqa-d22e1e906ac74737-multi_evidence-7ccd39d9,1795.996000,
obqa-d0a4e0d426e9fa03-multi_evidence-8f3edd98,1269.791542,
obqa-fa95768ca1a671a9-negative-fb4f2d11,556.943709,
obqa-8fca1cf4cceb6092-direct-7b06437b,1838.159625,
obqa-ea3e00e31ea5ed99-multi_evidence-e80f90bb,1471.140792,
obqa-2d385d89b0420ca8-direct-40c3dba2,4565.364208,
obqa-826d28d8fc3cf329-direct-e9fd28f4,1011.806916,
obqa-607fcbb254608b94-multi_evidence-25c5e533,4035.641875,
obqa-e120594632f5b024-direct-e29fed25,975.278416,
obqa-50d6ff42712d6500-direct-5b376ab4,811.475667,
obqa-a8418b28f96ecf6e-negative-ec1ec7c3,1595.271750,
obqa-b8a91540adcaaf85-paraphrase-3d807b6d,1813.794791,
obqa-ebf45071ef67ccef-negative-b77e881d,766.782250,
obqa-88f5916addb09a9b-paraphrase-51183c46,4748.553208,
obqa-151fd81086caef59-multi_evidence-956a3d7e,3332.818917,
obqa-f307d0516c93940f-multi_evidence-32ce76d4,1635.173667,
obqa-b4616d3bd5a23d3f-direct-f481c292,2764.678167,
obqa-dd6f801cd8969587-direct-4c9eb9f2,862.911209,
obqa-1690463a38be2187-direct-fb782819,852.315125,
obqa-e120594632f5b024-direct-e29fed25,924.295583,
obqa-7e59685684ce6d7a-negative-ccb48753,995.894667,
obqa-e4da2283b5fe480f-paraphrase-03a89af7,893.736458,
obqa-c1be5cf72e11b47d-direct-de2a680b,1008.286375,
obqa-73a6e7fb65108485-negative-c45d3ba9,595.986042,
obqa-b4a5c8b481f1c190-multi_evidence-2f7320cf,1760.118917,
obqa-826080d84c42d0c5-multi_evidence-c6a381dc,1049.579250,
obqa-3823cd141f0d5dab-direct-2aeebc55,1151.815875,
obqa-79cf433a4ad16c18-paraphrase-08542f23,747.904750,
obqa-8544b10060a964b9-direct-95399150,1146.872291,
obqa-145b09320ed8b531-negative-50046ca0,842.747250,
obqa-607fcbb254608b94-multi_evidence-25c5e533,3926.937333,
obqa-a1437d463a5eb8d1-direct-ef76b42b,1183.240083,
obqa-767377fe44935fa3-negative-1ed2babe,764.608542,
obqa-e2a9b279f09c7ffe-paraphrase-33d239eb,639.045458,
obqa-c1be5cf72e11b47d-direct-de2a680b,1049.291125,
obqa-e2a9b279f09c7ffe-paraphrase-33d239eb,661.532708,
obqa-1690463a38be2187-direct-fb782819,898.120917,
obqa-ef36991298a44437-negative-1012b697,599.128500,
obqa-2c23c5b418e96deb-paraphrase-bc3d598d,982.477833,
obqa-d0a4e0d426e9fa03-paraphrase-551de3e4,1097.149792,
obqa-190dd784dfc1ad61-direct-9fa4dc50,1000.489750,
obqa-7e59685684ce6d7a-direct-b35c1c78,583.042333,
obqa-009bdee8969b22d8-multi_evidence-f7bd67c3,1095.939125,
obqa-6cee97d9869f4d9c-paraphrase-3da0f13b,2283.572125,
obqa-8c75be264d4fe7af-multi_evidence-606dd39b,3535.172875,
obqa-145b09320ed8b531-negative-50046ca0,746.559750,
obqa-e9884980a04a8c4e-direct-8fc95d57,1015.811875,
obqa-826080d84c42d0c5-multi_evidence-a03c11a1,3465.327292,
obqa-a71c5521e395abcf-paraphrase-59ff70e7,766.513250,
obqa-bccccf03a0c7623b-paraphrase-b217388b,932.817250,
obqa-92a2aa8495c0a40e-paraphrase-92587fb1,1714.417041,
obqa-ebf45071ef67ccef-direct-46299165,586.509375,
obqa-788b80eb881e5190-direct-d394c014,1527.489584,
obqa-ab941d7fc310d3fc-multi_evidence-da144927,1470.758958,
obqa-b8a0b43c5a22ac40-multi_evidence-88e3612d,2029.389875,
obqa-ebf45071ef67ccef-direct-46299165,585.990667,
obqa-3d3a95f67b53508b-direct-3a8a0ce9,931.477833,
obqa-ab2ce231ba32674b-direct-9cb38c52,1350.913541,
obqa-2019e8c2bcbe2a24-paraphrase-6c04880a,996.638875,
obqa-e6dd03f4f2ffe382-paraphrase-71278a47,816.015083,
obqa-d6e4895d2c418675-negative-29596271,1299.139083,
obqa-fa95768ca1a671a9-direct-c9a7abfd,552.334166,
obqa-ab941d7fc310d3fc-multi_evidence-5fad61c5,9479.937958,
obqa-190dd784dfc1ad61-direct-9fa4dc50,949.595250,
obqa-ac3467bfb96e2267-paraphrase-0471282f,899.830750,
obqa-1690463a38be2187-direct-fb782819,799.729667,
obqa-3d3a95f67b53508b-direct-3a8a0ce9,883.606583,
obqa-c20f65defa41759c-direct-2e124913,830.811750,
obqa-6a5947508a6806c8-direct-9797910d,1281.873000,
obqa-e120594632f5b024-negative-143dedaa,2485.385000,
obqa-ab2ce231ba32674b-direct-9cb38c52,1351.038416,
obqa-c20f65defa41759c-direct-2e124913,813.468084,
obqa-5d0711a9b59e8d78-direct-daca25fd,1600.186250,
obqa-ab2ce231ba32674b-direct-9cb38c52,1344.302417,
obqa-ef36991298a44437-direct-0d50da7c,807.193167,
obqa-d3cc94c8e3606a6a-paraphrase-a2185500,630.027833,
obqa-ad46544e57686c6b-negative-3156616a,902.457209,
obqa-6c6b1c16a62e2537-multi_evidence-6d7d0b36,1917.197458,
obqa-0ef8f600f52f06ab-paraphrase-b22e59c0,1112.681209,
obqa-b7a6353fee60d1ec-direct-e692af00,913.312958,
obqa-6e90a0e7edd2e0b7-paraphrase-1be7d593,1134.505208,
obqa-dc4afc4e1914d65f-direct-1b810eb7,3015.026584,
obqa-c02e125db9b802b0-direct-6c0f5863,635.143375,
obqa-f15262dc3be1c30e-multi_evidence-60ae8676,3759.373209,
obqa-2d385d89b0420ca8-multi_evidence-7087e8f8,1806.274250,
obqa-c1be5cf72e11b47d-direct-de2a680b,1066.632292,
obqa-2d385d89b0420ca8-direct-40c3dba2,4080.894500,
obqa-86ec9759857e7caa-negative-76775ff8,673.690125,
obqa-b7a6353fee60d1ec-negative-3b3d4667,1000.792833,
obqa-d7eacd3937e480b8-paraphrase-d4acd161,785.837833,
obqa-826080d84c42d0c5-multi_evidence-7757329a,3129.510167,
obqa-26d2ad25e2c7794d-multi_evidence-33582d6b,1246.788083,
obqa-3f0c78112f15f48c-direct-dd8982e6,563.940875,
obqa-151fd81086caef59-negative-6888f8af,447.291042,
obqa-d03027023965de50-negative-87d14304,395.920291,
obqa-a71c5521e395abcf-multi_evidence-9fe5e8ed,1305.301292,
obqa-ea3e00e31ea5ed99-negative-ec63e5a7,291.334834,
obqa-4d037a4774036b80-multi_evidence-ae8490a4,1271.494583,
obqa-826080d84c42d0c5-multi_evidence-c6a381dc,440.999625,
obqa-09b60e701d80589d-paraphrase-e5492d91,492.417666,
obqa-bee71ebfa059a602-paraphrase-ba185444,442.698708,
obqa-6985e62bb5163d5e-direct-c73ac9ba,457.058625,
obqa-fc29916bb0f8029f-direct-17cc8d87,389.551584,
obqa-c02e125db9b802b0-negative-caff18a1,363.855667,
obqa-d7eacd3937e480b8-paraphrase-d4acd161,775.499417,
obqa-ea3e00e31ea5ed99-direct-28893b0a,293.151541,
obqa-2b614fba81bed15e-negative-d3256330,437.078000,
obqa-0e108c1838d5195d-direct-1ac1a1c5,281.224417,
obqa-b8a91540adcaaf85-paraphrase-3d807b6d,677.348042,
obqa-bbc8225f7eb388b2-negative-dbd7157d,358.164375,
obqa-bbc8225f7eb388b2-negative-dbd7157d,346.654416,
obqa-26515e5baae4f8cc-direct-5a30ff7e,417.250416,
obqa-eb01b992761f8c3e-negative-1aba0d62,535.807459,
obqa-037486d464937544-multi_evidence-c81defcb,598.826167,
obqa-94388cacb4f03a82-direct-c2d2662c,778.772834,
obqa-527d14b1225fad7e-paraphrase-3e97d63a,399.927750,
obqa-ef36991298a44437-negative-1012b697,277.672750,
obqa-efae46b8efc25abc-paraphrase-48e5afd9,375.042708,
obqa-826080d84c42d0c5-multi_evidence-ea763fd9,1392.240292,
obqa-b0d3648727c18df1-negative-295b9c42,343.563708,
obqa-ab941d7fc310d3fc-multi_evidence-8b3cca5e,680.267250,
obqa-73a6e7fb65108485-direct-e758c4bc,292.032291,
obqa-64dabdaae9bf7608-direct-ca71ec98,548.351708,
obqa-6e90a0e7edd2e0b7-paraphrase-1be7d593,472.929666,
obqa-084924e91cdaa33f-negative-09b80964,475.322041,
obqa-6fd6e7e0292e493b-negative-25baa1e0,452.341125,
obqa-cd7dba3d5ae0114d-direct-b2920c6b,436.284166,
obqa-6c6b1c16a62e2537-multi_evidence-6d7d0b36,714.645000,
obqa-151fd81086caef59-multi_evidence-956a3d7e,1146.477667,
obqa-826080d84c42d0c5-multi_evidence-7cbeda08,3329.348000,
obqa-9bbe3a26cc069e08-direct-af9c82ca,656.419958,
obqa-a6f27b9d9cb19379-paraphrase-c4932ace,407.648916,
obqa-31a0ccb66f34519d-negative-9c4940d7,306.760000,
obqa-9be88cdf4e790b52-direct-aa7f2fe4,523.647375,
obqa-4d037a4774036b80-multi_evidence-3f53b266,964.004791,
obqa-73a6e7fb65108485-direct-e758c4bc,264.543958,
obqa-30ed09729577410c-direct-efd6c62a,587.956458,
obqa-d3cc94c8e3606a6a-paraphrase-a2185500,284.378708,
obqa-9dddc186eaeca0c3-paraphrase-51cf3859,537.012500,
obqa-375cf44c18ff5bb6-multi_evidence-ec37c759,3161.095833,
obqa-2d385d89b0420ca8-direct-40c3dba2,1832.953000,
obqa-607fcbb254608b94-multi_evidence-25c5e533,1567.113250,
obqa-2c6bea15f5dffb05-negative-03529429,350.499708,
obqa-e120594632f5b024-direct-e29fed25,410.322083,
obqa-375cf44c18ff5bb6-multi_evidence-dce89bb2,1538.956375,
obqa-ef1d32bfeafb4a4c-paraphrase-1c1b8a5f,871.751791,
obqa-f15262dc3be1c30e-multi_evidence-60ae8676,1330.276792,
obqa-e6dd03f4f2ffe382-paraphrase-71278a47,368.759041,
obqa-d02e2a29a4c5e9e4-multi_evidence-03d54ca4,579.185666,
obqa-48d9bd7b07e92111-paraphrase-afaf6c17,395.866959,
obqa-9be88cdf4e790b52-direct-aa7f2fe4,491.872208,
obqa-1d719f0c14fe2474-direct-e95a368d,327.730292,
obqa-c2926ee062959d0a-paraphrase-9fa37661,1064.438750,
obqa-efae46b8efc25abc-paraphrase-48e5afd9,343.673667,
obqa-ab941d7fc310d3fc-multi_evidence-da144927,558.987000,
obqa-4d037a4774036b80-multi_evidence-3f53b266,924.123667,
obqa-826080d84c42d0c5-multi_evidence-7757329a,3350.666542,
obqa-ef36991298a44437-negative-1012b697,274.868291,
obqa-5d0711a9b59e8d78-direct-daca25fd,684.575917,
obqa-0e108c1838d5195d-direct-1ac1a1c5,270.341750,
obqa-e2f433c251a5638c-direct-9fba2388,430.066292,
obqa-ab941d7fc310d3fc-direct-bd022078,401.104625,
obqa-009bdee8969b22d8-multi_evidence-f7bd67c3,459.713542,
obqa-f15262dc3be1c30e-direct-4cdc7699,1667.095250,
obqa-235f12c9a74b0f2b-direct-8fa3131e,333.094291,
obqa-f7db8e8907517f0e-multi_evidence-e29b2abe,493.052084,
obqa-755002e67e84cc9b-direct-d420c097,335.630834,
obqa-5b93eb2b242d9869-direct-40e26cb9,389.923834,
obqa-26515e5baae4f8cc-direct-5a30ff7e,421.180208,
obqa-ebf45071ef67ccef-direct-46299165,258.852917,
obqa-26515e5baae4f8cc-direct-5a30ff7e,420.954375,
obqa-ab941d7fc310d3fc-direct-bd022078,378.645167,
obqa-d00e12bf41616fda-multi_evidence-876dc660,633.743625,
obqa-6cee97d9869f4d9c-paraphrase-3da0f13b,855.600083,
obqa-9bbe3a26cc069e08-direct-af9c82ca,566.639417,
obqa-c20f65defa41759c-direct-2e124913,339.425500,
obqa-3d9890ad4bb92669-paraphrase-9af47b3e,261.874792,
obqa-640100d1d41af60f-paraphrase-71179b7a,389.138542,
obqa-d58a9c28f9fccc66-direct-0458fca9,737.464291,
obqa-ef1d32bfeafb4a4c-paraphrase-1c1b8a5f,842.685583,
obqa-f307d0516c93940f-paraphrase-4f73097c,362.263750,
obqa-6f1e061c186e9978-direct-f9484fe2,260.577250,
obqa-b6cb6289e5a068d4-multi_evidence-d60ac48c,532.782709,
obqa-7605d9cc57646111-paraphrase-858906eb,458.214500,
obqa-9be88cdf4e790b52-negative-cf2eb02d,572.837666,
obqa-826d28d8fc3cf329-negative-0834a7ae,245.167000,
obqa-2cf217ea0a1833f7-direct-54badc14,524.104500,
obqa-5289aee5dbaa20d5-paraphrase-fdeaf767,396.967916,
obqa-9f23e34a6f76ace6-paraphrase-5c661dcb,472.862166,
obqa-73a6e7fb65108485-negative-c45d3ba9,257.336000,
obqa-474f5fdc8847155c-direct-dbef2f62,306.714500,
obqa-ad46544e57686c6b-direct-dce9f7cc,378.591167,
obqa-eb01b992761f8c3e-direct-570f2ac2,412.565041,
obqa-301905c3e0fbe2d5-direct-3862ef03,403.282458,
obqa-084924e91cdaa33f-negative-09b80964,501.910667,
obqa-1690463a38be2187-negative-f14313a6,465.697959,
obqa-2c6bea15f5dffb05-negative-03529429,342.540792,
obqa-d0a4e0d426e9fa03-paraphrase-551de3e4,460.183042,
obqa-1690463a38be2187-negative-f14313a6,461.995542,
obqa-6e712a2341bd92e7-paraphrase-ba7a5f99,486.154750,
obqa-41d895f02acaa443-paraphrase-39ea3ba1,819.355959,
obqa-d6e4895d2c418675-negative-29596271,528.725583,
obqa-151fd81086caef59-negative-6888f8af,378.530916,
obqa-375cf44c18ff5bb6-direct-08e3f3aa,742.815375,
obqa-dd6f801cd8969587-negative-a3cfe4cc,442.101792,
